source,receiver,start,end,year,method,id
MTFO,DELT,32,60,2022,cohe,609
MTFO,DELT,60,91,2022,cohe,610
MTFO,DELT,91,121,2022,cohe,611
MTFO,DELT,121,152,2022,cohe,612
MTFO,DELT,152,182,2022,cohe,613
MTFO,DELT,182,213,2022,cohe,614
MTFO,DELT,213,244,2022,cohe,615
MTFO,DELT,244,274,2022,cohe,616
MTFO,DELT,274,305,2022,cohe,617
MTFO,DELT,305,335,2022,cohe,618
MTFO,DELT,335,365,2022,cohe,619
MTFO,GLOR,1,32,2022,cohe,620
MTFO,GLOR,32,60,2022,cohe,621
MTFO,GLOR,60,91,2022,cohe,622
MTFO,GLOR,91,121,2022,cohe,623
MTFO,GLOR,121,152,2022,cohe,624
MTFO,GLOR,152,182,2022,cohe,625
MTFO,GLOR,182,213,2022,cohe,626
MTFO,GLOR,213,244,2022,cohe,627
MTFO,GLOR,244,274,2022,cohe,628
MTFO,GLOR,274,305,2022,cohe,629
MTFO,GLOR,305,335,2022,cohe,630
MTFO,GLOR,335,365,2022,cohe,631
MTFO,HEAL,1,32,2022,cohe,632
MTFO,HEAL,32,60,2022,cohe,633
MTFO,HEAL,60,91,2022,cohe,634
MTFO,HEAL,91,121,2022,cohe,635
MTFO,HEAL,121,152,2022,cohe,636
MTFO,HEAL,152,182,2022,cohe,637
MTFO,HEAL,182,213,2022,cohe,638
MTFO,HEAL,213,244,2022,cohe,639
MTFO,HEAL,244,274,2022,cohe,640
MTFO,HEAL,274,305,2022,cohe,641
MTFO,HEAL,305,335,2022,cohe,642
MTFO,HEAL,335,365,2022,cohe,643
MTFO,HKGO,1,32,2022,cohe,644
MTFO,HKGO,32,60,2022,cohe,645
MTFO,HKGO,60,91,2022,cohe,646
MTFO,HKGO,91,121,2022,cohe,647
MTFO,HKGO,121,152,2022,cohe,648
MTFO,HKGO,152,182,2022,cohe,649
MTFO,HKGO,182,213,2022,cohe,650
MTFO,HKGO,213,244,2022,cohe,651
MTFO,HKGO,244,274,2022,cohe,652
MTFO,HKGO,274,305,2022,cohe,653
MTFO,HKGO,305,335,2022,cohe,654
MTFO,HKGO,335,365,2022,cohe,655
MTFO,HOST,1,32,2022,cohe,656
MTFO,HOST,32,60,2022,cohe,657
MTFO,HOST,60,91,2022,cohe,658
MTFO,HOST,91,121,2022,cohe,659
MTFO,HOST,121,152,2022,cohe,660
MTFO,HOST,152,182,2022,cohe,661
MTFO,HOST,182,213,2022,cohe,662
MTFO,HOST,213,244,2022,cohe,663
MTFO,HOST,244,274,2022,cohe,664
MTFO,HOST,274,305,2022,cohe,665
MTFO,HOST,305,335,2022,cohe,666
MTFO,HOST,335,365,2022,cohe,667
MTFO,HVLK,1,32,2022,cohe,668
MTFO,HVLK,32,60,2022,cohe,669
MTFO,HVLK,60,91,2022,cohe,670
MTFO,HVLK,91,121,2022,cohe,671
MTFO,HVLK,121,152,2022,cohe,672
MTFO,HVLK,152,182,2022,cohe,673
MTFO,HVLK,182,213,2022,cohe,674
MTFO,HVLK,213,244,2022,cohe,675
MTFO,HVLK,244,274,2022,cohe,676
MTFO,HVLK,274,305,2022,cohe,677
MTFO,HVLK,305,335,2022,cohe,678
MTFO,HVLK,335,365,2022,cohe,679
MTFO,KARA,1,32,2022,cohe,680
MTFO,KARA,32,60,2022,cohe,681
MTFO,KARA,60,91,2022,cohe,682
MTFO,KARA,91,121,2022,cohe,683
MTFO,KARA,121,152,2022,cohe,684
MTFO,KARA,152,182,2022,cohe,685
MTFO,KARA,182,213,2022,cohe,686
MTFO,KARA,213,244,2022,cohe,687
MTFO,KARA,244,274,2022,cohe,688
MTFO,KARA,274,305,2022,cohe,689
MTFO,KARA,305,335,2022,cohe,690
MTFO,KARA,335,365,2022,cohe,691
MTFO,KERE,1,32,2022,cohe,692
MTFO,KERE,32,60,2022,cohe,693
MTFO,KERE,60,91,2022,cohe,694
MTFO,KERE,91,121,2022,cohe,695
MTFO,KERE,121,152,2022,cohe,696
MTFO,KERE,152,182,2022,cohe,697
MTFO,KERE,182,213,2022,cohe,698
MTFO,KERE,213,244,2022,cohe,699
MTFO,KERE,244,274,2022,cohe,700
MTFO,KERE,274,305,2022,cohe,701
MTFO,KERE,305,335,2022,cohe,702
MTFO,KERE,335,365,2022,cohe,703
MTFO,MAKA,1,32,2022,cohe,704
MTFO,MAKA,32,60,2022,cohe,705
MTFO,MAKA,60,91,2022,cohe,706
MTFO,MAKA,91,121,2022,cohe,707
MTFO,MAKA,121,152,2022,cohe,708
MTFO,MAKA,152,182,2022,cohe,709
MTFO,MAKA,182,213,2022,cohe,710
MTFO,MAKA,213,244,2022,cohe,711
MTFO,MAKA,244,274,2022,cohe,712
MTFO,MAKA,274,305,2022,cohe,713
MTFO,MAKA,305,335,2022,cohe,714
MTFO,MAKA,335,365,2022,cohe,715
MTFO,MARK,1,32,2022,cohe,716
MTFO,MARK,32,60,2022,cohe,717
MTFO,MARK,60,91,2022,cohe,718
MTFO,MARK,91,121,2022,cohe,719
MTFO,MARK,121,152,2022,cohe,720
MTFO,MARK,152,182,2022,cohe,721
MTFO,MARK,182,213,2022,cohe,722
MTFO,MARK,213,244,2022,cohe,723
MTFO,MARK,244,274,2022,cohe,724
MTFO,MARK,274,305,2022,cohe,725
MTFO,MARK,305,335,2022,cohe,726
MTFO,MARK,335,365,2022,cohe,727
MTFO,MARU,1,32,2022,cohe,728
MTFO,MARU,32,60,2022,cohe,729
MTFO,MARU,60,91,2022,cohe,730
MTFO,MARU,91,121,2022,cohe,731
MTFO,MARU,121,152,2022,cohe,732
MTFO,MARU,152,182,2022,cohe,733
MTFO,MARU,182,213,2022,cohe,734
MTFO,MARU,213,244,2022,cohe,735
MTFO,MARU,244,274,2022,cohe,736
MTFO,MARU,274,305,2022,cohe,737
MTFO,MARU,305,335,2022,cohe,738
MTFO,MARU,335,365,2022,cohe,739
MTFO,MONK,1,32,2022,cohe,740
MTFO,MONK,32,60,2022,cohe,741
MTFO,MONK,60,91,2022,cohe,742
MTFO,MONK,91,121,2022,cohe,743
MTFO,MONK,121,152,2022,cohe,744
MTFO,MONK,152,182,2022,cohe,745
MTFO,MONK,182,213,2022,cohe,746
MTFO,MONK,213,244,2022,cohe,747
MTFO,MONK,244,274,2022,cohe,748
MTFO,MONK,274,305,2022,cohe,749
MTFO,MONK,305,335,2022,cohe,750
MTFO,MONK,335,365,2022,cohe,751
MTFO,MOSQ,1,32,2022,cohe,752
MTFO,MOSQ,32,60,2022,cohe,753
MTFO,MOSQ,60,91,2022,cohe,754
MTFO,MOSQ,91,121,2022,cohe,755
MTFO,MOSQ,121,152,2022,cohe,756
MTFO,MOSQ,152,182,2022,cohe,757
MTFO,MOSQ,182,213,2022,cohe,758
MTFO,MOSQ,213,244,2022,cohe,759
MTFO,MOSQ,244,274,2022,cohe,760
MTFO,MOSQ,274,305,2022,cohe,761
MTFO,MOSQ,305,335,2022,cohe,762
MTFO,MOSQ,335,365,2022,cohe,763
MTFO,MSND,1,32,2022,cohe,764
MTFO,MSND,32,60,2022,cohe,765
MTFO,MSND,60,91,2022,cohe,766
MTFO,MSND,91,121,2022,cohe,767
MTFO,MSND,121,152,2022,cohe,768
MTFO,MSND,152,182,2022,cohe,769
MTFO,MSND,182,213,2022,cohe,770
MTFO,MSND,213,244,2022,cohe,771
MTFO,MSND,244,274,2022,cohe,772
MTFO,MSND,274,305,2022,cohe,773
MTFO,MSND,305,335,2022,cohe,774
MTFO,MSND,335,365,2022,cohe,775
MTFO,MTKN,1,32,2022,cohe,776
MTFO,MTKN,32,60,2022,cohe,777
MTFO,MTKN,60,91,2022,cohe,778
MTFO,MTKN,91,121,2022,cohe,779
MTFO,MTKN,121,152,2022,cohe,780
MTFO,MTKN,152,182,2022,cohe,781
MTFO,MTKN,182,213,2022,cohe,782
MTFO,MTKN,213,244,2022,cohe,783
MTFO,MTKN,244,274,2022,cohe,784
MTFO,MTKN,274,305,2022,cohe,785
MTFO,MTKN,305,335,2022,cohe,786
MTFO,MTKN,335,365,2022,cohe,787
MTFO,MTKS,1,32,2022,cohe,788
MTFO,MTKS,32,60,2022,cohe,789
MTFO,MTKS,60,91,2022,cohe,790
MTFO,MTKS,91,121,2022,cohe,791
MTFO,MTKS,121,152,2022,cohe,792
MTFO,MTKS,152,182,2022,cohe,793
MTFO,MTKS,182,213,2022,cohe,794
MTFO,MTKS,213,244,2022,cohe,795
MTFO,MTKS,244,274,2022,cohe,796
MTFO,MTKS,274,305,2022,cohe,797
MTFO,MTKS,305,335,2022,cohe,798
MTFO,MTKS,335,365,2022,cohe,799
MTFO,PLES,1,32,2022,cohe,800
MTFO,PLES,32,60,2022,cohe,801
MTFO,PLES,60,91,2022,cohe,802
MTFO,PLES,91,121,2022,cohe,803
MTFO,PLES,121,152,2022,cohe,804
MTFO,PLES,152,182,2022,cohe,805
MTFO,PLES,182,213,2022,cohe,806
MTFO,PLES,213,244,2022,cohe,807
MTFO,PLES,244,274,2022,cohe,808
MTFO,PLES,274,305,2022,cohe,809
MTFO,PLES,305,335,2022,cohe,810
MTFO,PLES,335,365,2022,cohe,811
MTFO,PRIC,1,32,2022,cohe,812
MTFO,PRIC,32,60,2022,cohe,813
MTFO,PRIC,60,91,2022,cohe,814
MTFO,PRIC,91,121,2022,cohe,815
MTFO,PRIC,121,152,2022,cohe,816
MTFO,PRIC,152,182,2022,cohe,817
MTFO,PRIC,182,213,2022,cohe,818
MTFO,PRIC,213,244,2022,cohe,819
MTFO,PRIC,244,274,2022,cohe,820
MTFO,PRIC,274,305,2022,cohe,821
MTFO,PRIC,305,335,2022,cohe,822
MTFO,PRIC,335,365,2022,cohe,823
MTFO,PRUA,1,32,2022,cohe,824
MTFO,PRUA,32,60,2022,cohe,825
MTFO,PRUA,60,91,2022,cohe,826
MTFO,PRUA,91,121,2022,cohe,827
MTFO,PRUA,121,152,2022,cohe,828
MTFO,PRUA,152,182,2022,cohe,829
MTFO,PRUA,182,213,2022,cohe,830
MTFO,PRUA,213,244,2022,cohe,831
MTFO,PRUA,244,274,2022,cohe,832
MTFO,PRUA,274,305,2022,cohe,833
MTFO,PRUA,305,335,2022,cohe,834
MTFO,PRUA,335,365,2022,cohe,835
MTFO,PYKE,1,32,2022,cohe,836
MTFO,PYKE,32,60,2022,cohe,837
MTFO,PYKE,60,91,2022,cohe,838
MTFO,PYKE,91,121,2022,cohe,839
MTFO,PYKE,121,152,2022,cohe,840
MTFO,PYKE,152,182,2022,cohe,841
MTFO,PYKE,182,213,2022,cohe,842
MTFO,PYKE,213,244,2022,cohe,843
MTFO,PYKE,244,274,2022,cohe,844
MTFO,PYKE,274,305,2022,cohe,845
MTFO,PYKE,305,335,2022,cohe,846
MTFO,PYKE,335,365,2022,cohe,847
MTFO,REDH,1,32,2022,cohe,848
MTFO,REDH,32,60,2022,cohe,849
MTFO,REDH,60,91,2022,cohe,850
MTFO,REDH,91,121,2022,cohe,851
MTFO,REDH,121,152,2022,cohe,852
MTFO,REDH,152,182,2022,cohe,853
MTFO,REDH,182,213,2022,cohe,854
MTFO,REDH,213,244,2022,cohe,855
MTFO,REDH,244,274,2022,cohe,856
MTFO,REDH,274,305,2022,cohe,857
MTFO,REDH,305,335,2022,cohe,858
MTFO,REDH,335,365,2022,cohe,859
MTFO,RICH,1,32,2022,cohe,860
MTFO,RICH,32,60,2022,cohe,861
MTFO,RICH,60,91,2022,cohe,862
MTFO,RICH,91,121,2022,cohe,863
MTFO,RICH,121,152,2022,cohe,864
MTFO,RICH,152,182,2022,cohe,865
MTFO,RICH,182,213,2022,cohe,866
MTFO,RICH,213,244,2022,cohe,867
MTFO,RICH,244,274,2022,cohe,868
MTFO,RICH,274,305,2022,cohe,869
MTFO,RICH,305,335,2022,cohe,870
MTFO,RICH,335,365,2022,cohe,871
MTFO,SELB,1,32,2022,cohe,872
MTFO,SELB,32,60,2022,cohe,873
MTFO,SELB,60,91,2022,cohe,874
MTFO,SELB,91,121,2022,cohe,875
MTFO,SELB,121,152,2022,cohe,876
MTFO,SELB,152,182,2022,cohe,877
MTFO,SELB,182,213,2022,cohe,878
MTFO,SELB,213,244,2022,cohe,879
MTFO,SELB,244,274,2022,cohe,880
MTFO,SELB,274,305,2022,cohe,881
MTFO,SELB,305,335,2022,cohe,882
MTFO,SELB,335,365,2022,cohe,883
MTFO,SERP,1,32,2022,cohe,884
MTFO,SERP,32,60,2022,cohe,885
MTFO,SERP,60,91,2022,cohe,886
MTFO,SERP,91,121,2022,cohe,887
MTFO,SERP,121,152,2022,cohe,888
MTFO,SERP,152,182,2022,cohe,889
MTFO,SERP,182,213,2022,cohe,890
MTFO,SERP,213,244,2022,cohe,891
MTFO,SERP,244,274,2022,cohe,892
MTFO,SERP,274,305,2022,cohe,893
MTFO,SERP,305,335,2022,cohe,894
MTFO,SERP,335,365,2022,cohe,895
MTFO,THOM,1,32,2022,cohe,896
MTFO,THOM,32,60,2022,cohe,897
MTFO,THOM,60,91,2022,cohe,898
MTFO,THOM,91,121,2022,cohe,899
MTFO,THOM,121,152,2022,cohe,900
MTFO,THOM,152,182,2022,cohe,901
MTFO,THOM,182,213,2022,cohe,902
MTFO,THOM,213,244,2022,cohe,903
MTFO,THOM,244,274,2022,cohe,904
MTFO,THOM,274,305,2022,cohe,905
MTFO,THOM,305,335,2022,cohe,906
MTFO,THOM,335,365,2022,cohe,907
MTFO,TURI2,1,32,2022,cohe,908
MTFO,TURI2,32,60,2022,cohe,909
MTFO,TURI2,60,91,2022,cohe,910
MTFO,TURI2,91,121,2022,cohe,911
MTFO,TURI2,121,152,2022,cohe,912
MTFO,TURI2,152,182,2022,cohe,913
MTFO,TURI2,182,213,2022,cohe,914
MTFO,TURI2,213,244,2022,cohe,915
MTFO,TURI2,244,274,2022,cohe,916
MTFO,TURI2,274,305,2022,cohe,917
MTFO,TURI2,305,335,2022,cohe,918
MTFO,TURI2,335,365,2022,cohe,919
MTFO,WANG,1,32,2022,cohe,920
MTFO,WANG,32,60,2022,cohe,921
MTFO,WANG,60,91,2022,cohe,922
MTFO,WANG,91,121,2022,cohe,923
MTFO,WANG,121,152,2022,cohe,924
MTFO,WANG,152,182,2022,cohe,925
MTFO,WANG,182,213,2022,cohe,926
MTFO,WANG,213,244,2022,cohe,927
MTFO,WANG,244,274,2022,cohe,928
MTFO,WANG,274,305,2022,cohe,929
MTFO,WANG,305,335,2022,cohe,930
MTFO,WANG,335,365,2022,cohe,931
MTFO,WHSZ1,1,32,2022,cohe,932
MTFO,WHSZ1,32,60,2022,cohe,933
MTFO,WHSZ1,60,91,2022,cohe,934
MTFO,WHSZ1,91,121,2022,cohe,935
MTFO,WHSZ1,121,152,2022,cohe,936
MTFO,WHSZ1,152,182,2022,cohe,937
MTFO,WHSZ1,182,213,2022,cohe,938
MTFO,WHSZ1,213,244,2022,cohe,939
MTFO,WHSZ1,244,274,2022,cohe,940
MTFO,WHSZ1,274,305,2022,cohe,941
MTFO,WHSZ1,305,335,2022,cohe,942
MTFO,WHSZ1,335,365,2022,cohe,943
MTFO,WHSZ2,1,32,2022,cohe,944
MTFO,WHSZ2,32,60,2022,cohe,945
MTFO,WHSZ2,60,91,2022,cohe,946
MTFO,WHSZ2,91,121,2022,cohe,947
MTFO,WHSZ2,121,152,2022,cohe,948
MTFO,WHSZ2,152,182,2022,cohe,949
MTFO,WHSZ2,182,213,2022,cohe,950
MTFO,WHSZ2,213,244,2022,cohe,951
MTFO,WHSZ2,244,274,2022,cohe,952
MTFO,WHSZ2,274,305,2022,cohe,953
MTFO,WHSZ2,305,335,2022,cohe,954
MTFO,WHSZ2,335,365,2022,cohe,955
MTFO,GREY,1,32,2022,cohe,956
MTFO,GREY,32,60,2022,cohe,957
MTFO,GREY,60,91,2022,cohe,958
MTFO,GREY,91,121,2022,cohe,959
MTFO,GREY,121,152,2022,cohe,960
MTFO,GREY,152,182,2022,cohe,961
MTFO,GREY,182,213,2022,cohe,962
MTFO,GREY,213,244,2022,cohe,963
MTFO,GREY,244,274,2022,cohe,964
MTFO,GREY,274,305,2022,cohe,965
MTFO,GREY,305,335,2022,cohe,966
MTFO,GREY,335,365,2022,cohe,967
MTFO,RNLD,1,32,2022,cohe,968
MTFO,RNLD,32,60,2022,cohe,969
MTFO,RNLD,60,91,2022,cohe,970
MTFO,RNLD,91,121,2022,cohe,971
MTFO,RNLD,121,152,2022,cohe,972
MTFO,RNLD,152,182,2022,cohe,973
MTFO,RNLD,182,213,2022,cohe,974
MTFO,RNLD,213,244,2022,cohe,975
MTFO,RNLD,244,274,2022,cohe,976
MTFO,RNLD,274,305,2022,cohe,977
MTFO,RNLD,305,335,2022,cohe,978
MTFO,RNLD,335,365,2022,cohe,979
